FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
766,31947.355,54236.335091244895,0.049086642356170045,4,10,1,Corp,441120,14
794,73475.441,18461.250458388615,0.33166515076905073,4,12,0,Sole,444240,19
678,194949.875,138537.09422976163,0.1172669529918335,5,10,1,Partner,444240,18
659,399657.966,54675.58045694666,0.6091353803957383,5,10,0,Sole,722514,15
697,297502.954,63714.48429039872,0.3891095268124031,5,10,0,Partner,444240,23
692,130754.705,32358.392364806317,0.3367356849445226,5,8,0,Partner,722410,20
669,106606.98,43175.709354100225,0.20576187705776117,5,11,1,Sole,445230,13
659,98206.125,18532.724654647187,0.4415888058827796,5,11,0,Sole,722511,15
618,86328.501,18170.425196739914,0.39592038557747866,5,9,1,LLC,459310,14
696,100272.252,60249.716072407566,0.13868979880266669,5,11,0,Sole,459210,12
643,312832.064,102090.7459007739,0.2553545714320131,5,12,1,Partner,445131,19
719,243118.548,516758.07454691303,0.03920573281368386,4,10,1,Sole,459210,16
680,285526.955,72405.72431741112,0.32861922370059127,5,11,1,Partner,722511,29
620,39655.873,9702.732581717046,0.3405902466651847,5,8,1,Sole,459210,12
653,452176.881,187479.53308926625,0.2009894420424998,5,10,1,Partner,444140,21
744,151961.249,149927.52630027363,0.08446372543561105,4,12,1,Corp,445240,17
746,118242.873,124075.87556913203,0.0794157019227306,4,9,1,Partner,722410,19
713,313670.908,117998.06858927035,0.22152262868233247,5,12,1,LLC,445291,17
686,60225.955,36189.19159778239,0.13868310845719137,5,10,1,Corp,445250,18
653,184517.667,70810.49831170577,0.21714961222717585,5,11,0,Partner,458310,18
652,197028.128,59262.281776834876,0.2770566737287648,5,9,0,Corp,458210,11
682,755111.636,549897.0297452725,0.11443227779538238,5,10,0,Corp,445131,16
747,65712.672,34739.49995860493,0.15763197531700765,4,13,1,Partner,445292,24
624,23710.521,20122.114651506356,0.09819428942832728,5,10,0,LLC,458310,19
682,387602.753,572271.5323395445,0.056442139074466574,5,8,1,Corp,459210,21
714,380601.613,275897.46052413044,0.11495865537537028,4,8,0,Partner,444240,19
714,53861.474,15008.989649929073,0.29905118674579656,4,12,1,Sole,445320,21
622,26053.782,6633.128156269267,0.3273189434683167,5,11,0,LLC,722511,16
718,397719.706,136533.93076959503,0.2427477817895951,4,11,0,LLC,445250,15
767,885942.661,1080097.934145074,0.0683535749392675,4,9,1,Sole,444140,17
778,281385.075,112602.37707970258,0.2082438831056153,4,11,1,LLC,444240,20
742,474758.181,149587.51657575715,0.2644818408357198,4,12,1,Partner,459310,16
717,38108.809,9049.206160276148,0.35094062695510764,4,10,0,Corp,722511,29
690,184106.284,173952.7840460276,0.08819744057257409,5,10,0,Corp,445292,21
712,176198.484,27412.517165773,0.5356387708288719,5,9,1,Sole,722511,13
723,139560.043,182153.00695526632,0.0638474422011022,4,9,0,Sole,722511,16
733,308965.03,240703.5360497587,0.1069659642557592,4,11,0,Corp,445320,15
737,107311.352,28034.67937236535,0.318983946557337,4,8,1,Corp,722513,21
693,452642.72,399076.3878542527,0.09451881347698908,5,9,1,Partner,445291,20
683,188301.439,107544.64816682493,0.1459095068960753,5,11,1,Sole,445240,18
765,63215.783,23597.323512938045,0.22324489104784762,4,11,0,Corp,445110,15
588,20636.319,8217.421905809068,0.20927406061313622,5,10,0,Partner,445320,17
705,26389.428,5729.292617978653,0.38383778707673505,5,12,0,Corp,445320,20
741,238510.082,64101.750723286954,0.31006704095284793,4,10,1,Corp,445291,30
679,16754.226,5545.973281664678,0.2517476066132293,5,11,0,Partner,722410,19
702,44619.454,20931.692841416523,0.17763913609395882,5,8,0,Sole,459910,20
758,110727.992,202798.2820526697,0.04550005341894461,4,9,0,Sole,444140,17
708,16340.963,4555.409818689462,0.29892961794125156,5,10,1,Partner,445230,16
640,21380.849,12335.010094509711,0.14444555805103998,5,10,0,Partner,458210,23
689,104457.835,100233.78814315003,0.08684516214134745,5,10,0,Corp,445131,13
769,204632.969,187212.56924299296,0.0910876202683433,4,12,0,Sole,459910,13
629,273290.805,122529.45433879844,0.1858674216162622,5,9,0,Corp,445110,20
702,287573.066,135221.54241689428,0.1772234049274726,5,12,1,Partner,441120,22
613,321440.604,962556.1433430782,0.027828732053972845,5,10,0,Partner,445230,20
684,10533.756,8147.31309490782,0.10774263733017021,5,9,0,LLC,445110,22
734,172370.76,51938.63671811571,0.27656155239419083,4,11,1,LLC,459310,14
639,168302.443,63373.396068872185,0.22131058856450095,5,11,0,Sole,444140,16
723,154590.896,31339.317374083348,0.4110674943200952,4,11,0,Sole,459210,15
775,11971.838,6303.141961569027,0.15827870810295425,4,12,1,Sole,445291,20
640,384809.729,215359.69388815615,0.1489019455670309,5,9,0,LLC,722511,16
645,217227.096,169660.13211583195,0.10669718203237669,5,9,0,LLC,444140,17
708,56181.104,15363.224554620188,0.30473802228313585,5,12,0,Sole,445110,19
646,719212.184,382733.0095509542,0.15659571338512274,5,9,0,Partner,459310,17
673,49198.839,62566.06790644508,0.06552918198616185,5,10,0,Corp,459310,12
594,163247.023,77685.82537016789,0.17511455298970627,5,9,0,Sole,444140,14
682,92426.395,37047.43743650522,0.20790100790463478,5,12,1,Partner,722514,22
717,50690.284,20697.789429506618,0.20408896069409993,4,12,1,Partner,445291,9
775,261192.809,87091.64594162085,0.24992141532446024,4,12,1,LLC,722511,20
684,65359.563,21434.794141568742,0.2541022887379771,5,11,1,Sole,444140,18
706,47925.033,12996.423196761169,0.307296299107533,5,8,0,LLC,445131,19
719,488474.319,258997.02811824257,0.1571685727274677,4,12,1,Partner,722514,22
720,160102.277,78222.07525071948,0.17056382579857404,4,10,1,Partner,445320,12
555,188426.567,77142.38450891424,0.2035484645260374,5,12,0,LLC,445291,19
711,437517.833,604115.1866745852,0.06035242983604423,5,12,1,Sole,445250,17
613,1458151.739,346427.38564581727,0.3507593508813982,5,8,0,Partner,459210,17
697,29305.704,40334.79277168718,0.06054678435621592,5,8,0,Corp,445292,30
569,129689.132,58619.24750368252,0.18436653704890588,5,8,0,Corp,459210,18
635,25254.887,25719.045485559764,0.08182939440144862,5,10,0,Sole,459210,19
704,251564.785,91599.91081943111,0.22886192678351702,5,8,0,Partner,445230,24
757,531795.79,402590.74708776973,0.11007783003932733,4,10,1,Partner,441120,15
550,94082.282,20528.845677686688,0.3819109115905316,6,9,0,Partner,722514,25
614,78024.434,19523.76348191594,0.3330319061019785,5,8,0,Partner,444140,18
691,166111.251,40612.16021857167,0.34084875504036516,5,8,0,Partner,444140,14
622,159930.815,37593.44319995737,0.354518415506079,5,10,0,Sole,722514,13
759,201042.571,182680.36820484677,0.09170962237467636,4,11,1,Corp,459210,16
634,236974.461,212233.6951904434,0.09304776855663598,5,8,0,Corp,722513,22
675,124396.702,40550.1477702427,0.255643749859294,5,9,0,LLC,459210,14
670,334846.547,393946.8393938065,0.07083158468691947,5,8,0,Partner,444240,17
744,136465.178,87415.6777271981,0.13009220385107656,4,13,1,Corp,445240,14
747,117254.39,98241.92083957259,0.09946058752885005,4,10,0,Sole,722513,21
720,31039.788,11551.048230176631,0.22393197123378702,4,8,0,Corp,459210,14
711,54934.196,10274.932388207972,0.4455357459987218,5,10,1,LLC,444240,10
664,162555.349,93626.01887002781,0.14468498443940414,5,8,0,LLC,445131,16
735,87590.55,41899.54977117553,0.17420742084015034,4,9,1,Corp,459310,15
698,154537.064,66917.17040104815,0.19244819512668684,5,8,1,Sole,445230,14
686,306286.442,61226.645427436764,0.41687520177659376,5,12,1,LLC,722513,27
622,118317.016,41282.270874929694,0.23883742643918024,5,9,0,Corp,459310,20
675,448213.364,330494.8228778704,0.11301572999365629,5,10,0,Corp,459310,27
671,161663.271,338787.05258963024,0.039765212829188136,5,12,1,LLC,722330,14
706,225399.626,62543.681518911966,0.3003229376733598,5,9,0,Sole,445292,19
749,391242.935,210318.3308263615,0.15502014393402605,4,11,0,Partner,444240,16
715,191133.179,63959.113411844664,0.24903042063927336,4,8,0,Corp,722513,16
785,148581.545,105333.46106410428,0.11754854812120245,4,13,1,Sole,445131,15
653,75823.329,51162.183231187584,0.12350158556463407,5,9,0,Sole,445131,16
689,165379.4,84241.52293495109,0.16359648053025394,5,12,1,LLC,459210,18
697,232369.256,536098.9859837508,0.036120390399793804,5,8,1,Sole,459310,21
639,121271.731,23867.152975315712,0.423426187186436,5,10,1,Corp,722511,22
656,728469.78,460345.1161315411,0.1318702270812267,5,8,0,Partner,445250,13
667,148801.245,30635.055814868883,0.40476843995112116,5,11,1,LLC,445292,16
652,153121.157,41665.26411530015,0.30625262284083193,5,11,0,Partner,445250,8
712,428063.689,143580.36994585587,0.24844603824871903,5,8,0,LLC,445131,15
700,114048.429,76269.55669553488,0.12461113138417396,5,8,1,Partner,722513,17
754,594022.529,100830.78651637546,0.49094010992989023,4,9,0,Sole,445250,22
751,11380.698,4192.684905419455,0.22620147265875173,4,9,0,Corp,722330,19
721,728552.132,174778.56146842107,0.3473691347301551,4,12,1,Corp,445250,22
718,50980.671,13687.651122797637,0.31038117584134234,4,10,1,Corp,445131,21
717,168385.023,106774.89997475903,0.13141745160442297,4,9,0,Sole,458310,17
617,397204.284,859271.0799745553,0.03852143726398911,5,12,0,LLC,459310,20
711,109737.727,34613.461813284106,0.2641980924261005,5,11,0,LLC,458210,15
652,112806.667,57024.20751161648,0.16485201624973628,5,10,0,Partner,722511,10
707,319826.362,121503.32295248093,0.21935364552751216,5,10,0,Corp,444240,11
640,457586.205,562214.1826693873,0.06782501211361971,5,12,0,Sole,459910,19
781,65215.94,35857.39048570601,0.1515632228963541,4,11,0,Partner,722330,22
734,603823.558,216943.23185397187,0.23194376428946928,4,10,1,LLC,444140,21
663,180413.313,110196.6534982599,0.13643284321912197,5,8,0,LLC,445320,23
612,147971.755,109386.02866708071,0.11272901789736785,5,12,0,LLC,459310,9
629,293773.496,130992.10333499256,0.18689007996199497,5,11,1,Sole,444140,11
677,80661.842,44013.51910961578,0.15272171602379617,5,10,1,Sole,722410,8
628,74026.504,110246.57407471717,0.055955256524819676,5,8,0,Sole,441120,15
692,124947.347,78448.25858854846,0.13272798025100593,5,11,0,Corp,445292,13
775,97134.428,25596.765161687777,0.31623275892620395,4,10,1,Corp,445110,19
734,52714.625,33053.52801952862,0.13290216445491904,4,8,0,LLC,459210,21
677,319768.539,215679.10005299197,0.12355104524941353,5,9,0,Sole,459210,19
608,29174.632,7858.514541520855,0.3093739052702472,5,12,1,Partner,459210,18
654,47807.646,40773.58836652093,0.09770958749539999,5,11,0,Partner,445240,20
769,22947.474,23180.715591475368,0.08249484328703115,4,12,0,Sole,445131,20
649,363334.144,132745.68589856286,0.22808910985227826,5,12,0,Sole,458210,20
690,731832.561,808853.9464517204,0.07539809506714225,5,9,1,Partner,445240,15
703,519431.83,207937.97372795633,0.20816777742560894,5,10,0,Partner,445250,15
685,95247.284,159668.48405884043,0.04971096026528098,5,9,1,Partner,458210,14
673,317977.496,45503.56526489503,0.5823307363370354,5,11,0,Corp,722511,20
696,258888.952,73806.94918835325,0.2923041742082699,5,8,0,LLC,445291,16
683,104526.272,70865.48879259548,0.12291628569951811,5,12,0,Corp,722511,19
716,199392.802,190743.6042230541,0.08711205233336491,4,12,0,Partner,722330,19
605,441938.443,796522.450543096,0.046236240495446945,5,11,0,Sole,722410,16
742,127216.447,52644.92128640691,0.2013749916285019,4,13,0,Corp,722410,21
661,153073.663,161000.067599397,0.0792306411639116,5,11,0,Sole,722330,22
716,212512.4,134861.7250968285,0.13131499433179897,4,12,1,Partner,722511,23
644,193473.45,73184.0083147268,0.2203047888640395,5,8,0,LLC,445110,21
632,464008.734,298023.3590373089,0.1297461870938758,5,12,0,Sole,459910,17
667,179768.473,83815.99769875733,0.178733254923188,5,10,1,LLC,445110,14
671,187145.15,160130.78502101175,0.09739182359357255,5,9,1,LLC,444140,15
679,105687.964,38002.23728429302,0.23175820590367072,5,8,0,Sole,441120,16
686,31018.988,10815.360470057785,0.2390041158427386,5,8,0,Partner,445292,26
742,303297.722,85937.69437577957,0.29410621672193765,4,12,1,LLC,445320,16
633,53505.742,43091.0091483822,0.10347429594836337,5,12,0,LLC,722511,23
703,79431.834,179774.88170407386,0.036820046478439714,5,11,0,LLC,459210,14
617,113637.906,67142.47747618584,0.14104075178576433,5,9,0,Corp,722511,31
689,75709.461,32691.487874883223,0.19298974014722894,5,9,1,Sole,444140,13
823,81352.243,119912.63625566945,0.05653577300126121,4,12,1,Partner,445250,20
705,405868.139,163432.26995003104,0.20695022425502477,5,10,0,LLC,441120,22
738,344112.523,219639.86784856158,0.130559373688501,4,8,0,Corp,445250,10
678,219434.685,69456.98826021592,0.2632740665560087,5,10,0,Sole,722330,23
702,187838.697,63433.22871240654,0.24676695586422948,5,12,0,Sole,459310,13
660,500282.422,364638.6211226527,0.1143329296961939,5,8,0,Corp,722511,17
652,47659.422,5943.639865989871,0.6682131807355988,5,9,0,Corp,445292,17
731,55174.487,13516.608404533614,0.34016476464055073,4,10,1,LLC,459910,20
683,167814.997,226059.87318714656,0.061862297302785876,5,12,0,Sole,445131,21
763,57866.452,24204.814498045813,0.19922500681517952,4,12,1,Corp,445292,10
789,19407.47,11707.265647588534,0.13814405646461062,4,12,0,Corp,445292,21
737,1050953.984,643868.803234209,0.13602072072252488,4,10,1,Corp,445110,19
678,94841.018,26804.737296293803,0.29485154356500426,5,11,0,Sole,459210,14
759,139708.749,38345.001358488895,0.3036222542060905,4,10,1,LLC,445131,18
645,340621.915,316588.6691544026,0.08965942988152137,5,12,0,LLC,445110,14
660,1087407.975,319805.25363968516,0.28335160294801093,5,9,0,Partner,459210,19
710,196218.542,328647.6804485534,0.04975402578332312,5,11,0,Sole,722511,14
685,135453.944,256568.19944361266,0.043995431589515646,5,10,0,Corp,444240,18
667,358476.446,134898.5509691466,0.22144816939878836,5,10,0,LLC,445292,24
637,292421.735,213694.90308263665,0.11403396882724565,5,8,0,LLC,445240,17
677,207019.847,44387.942194841045,0.38865631213405805,5,10,1,LLC,445250,12
697,182150.952,39036.57974904973,0.38884672011690546,5,12,0,LLC,459210,21
700,148532.97,128806.16270636697,0.09609592615701888,5,12,0,LLC,458310,24
664,99245.793,28877.075563771392,0.28640305808445454,5,8,1,Corp,459310,19
701,143113.71,61326.86011689685,0.19446850005474345,5,11,0,Partner,445240,19
660,121076.959,63651.02299333891,0.15851664449115338,5,12,1,LLC,458310,20
723,17805.9,9019.94905607263,0.16450480937040585,4,8,0,Partner,722410,22
789,295756.093,342425.6807792825,0.0719757379973485,4,9,0,Partner,445250,20
642,245789.888,62262.073259751196,0.32897219116388476,5,12,1,Partner,445240,22
769,224693.39,82766.9532674442,0.2262309826261516,4,12,0,Corp,722513,12
665,358583.281,191523.7247534813,0.15602213314196822,5,10,0,Partner,722511,20
685,284574.224,41478.21397325337,0.5717343249629464,5,12,1,Corp,459310,15
698,245000.828,231568.7202599453,0.08816707042189487,5,11,0,Sole,459210,22
670,119651.551,153460.95733220558,0.06497393706301877,5,9,0,Corp,722514,13
674,250056.081,91603.78586791814,0.227479754821989,5,10,0,LLC,445250,15
706,94147.062,68804.48592347834,0.11402728172005469,5,10,1,Sole,459210,15
710,1257156.954,458706.13376299274,0.22838822459289299,5,8,0,Sole,459210,25
699,132347.875,24922.794299205212,0.442526205164926,5,10,0,LLC,459310,21
726,301124.938,99339.97085935522,0.2526047130501062,4,10,0,LLC,444240,17
646,41384.245,32018.00545517346,0.10771086563032913,5,10,0,Sole,445110,16
760,337151.842,265899.32037039544,0.10566400393275119,4,11,1,LLC,445131,11
740,541894.49,261861.32150301014,0.17244957715585182,4,12,0,Corp,722514,10
669,204500.5,97715.6877285865,0.17440094553361896,5,12,1,Partner,445240,13
643,81944.434,21714.722323508282,0.3144734126275519,5,10,0,LLC,722330,22
624,280439.31,118210.65348611624,0.19769743090663808,5,12,0,Corp,445292,17
688,525173.298,461498.2055921956,0.0948312278784299,5,10,0,Corp,459210,17
664,405627.192,165862.4683706862,0.2037969549835426,5,9,1,LLC,445320,23
683,456751.563,77614.36466759641,0.49040703242258127,5,8,1,Partner,722330,14
722,22562.972,7415.459704454783,0.25355780242958126,4,12,0,LLC,444240,19
767,580683.381,235375.36213262772,0.20558771024952635,4,13,1,Partner,445292,21
671,210946.098,48807.992812302706,0.3601631717903592,5,8,0,LLC,459210,20
615,139974.691,41394.977548294184,0.2817867836677691,5,10,0,Corp,458210,18
625,46166.364,16084.342261991596,0.23918895391148137,5,9,0,Partner,459210,21
666,40507.565,8870.091094046948,0.3805632186722614,5,10,0,LLC,441120,18
689,208910.709,65999.22274270875,0.2637792541567966,5,11,0,Corp,722511,16
689,20551.855,3604.9595592870137,0.4750828837791625,5,11,0,Partner,445240,17
715,203682.511,81472.21610419225,0.208335349091602,4,11,0,Partner,722410,20
739,74178.578,24263.03772323926,0.25477222750001943,4,12,0,LLC,444140,22
725,25695.61,9303.263315068902,0.2301666373201514,4,12,1,Sole,441120,23
630,25196.608,4131.332341963817,0.508242174565709,5,10,0,Sole,445131,18
681,64911.486,17253.029446359065,0.31352699633521647,5,12,0,Partner,445131,19
726,548800.342,143004.9812295178,0.3198025791838184,4,9,1,Corp,459210,15
676,27920.164,12459.943029837561,0.18673282275542363,5,9,0,Partner,458210,14
699,39755.381,26487.143014914025,0.1250776051913661,5,11,1,LLC,459910,14
660,41989.701,12804.383576344337,0.273276860938823,5,12,1,Partner,445291,15
694,74133.665,74669.17395138288,0.08273568716173339,5,10,1,Partner,445240,15
720,178653.838,53668.67137764588,0.27740242959572164,4,12,1,Corp,445291,22
683,36743.105,26482.994310749535,0.11561855055883244,5,10,1,Partner,459210,16
693,69332.212,30777.395651989587,0.1877249263928489,5,10,0,LLC,722511,18
674,78027.712,193388.3981950322,0.03362305802220749,5,12,1,LLC,445240,26
686,144261.279,45278.08433705484,0.26550975877222743,5,9,1,Sole,445230,24
802,56203.016,17414.498373952672,0.26894743483809036,4,9,1,Partner,445250,23
784,222794.28,159664.09146418262,0.11628281493816625,4,12,1,Sole,445110,20
664,90279.404,15946.023344691705,0.4717968551808939,5,10,0,Sole,722511,11
782,137572.88,39029.41928761472,0.29373756709479637,4,10,0,Corp,722410,18
709,199904.315,104442.76339241155,0.15950069086238894,5,12,0,LLC,459310,23
632,196782.932,255083.0913760167,0.06428719982263978,5,9,1,Partner,445131,22
643,334746.612,66116.13653421937,0.4219174389532312,5,8,0,LLC,459310,23
718,117958.908,92498.78252779211,0.10627068520654867,4,10,0,LLC,722513,12
615,24800.074,23191.954779523498,0.0891116274147804,5,12,0,Sole,722330,25
829,58936.085,35276.677514145464,0.13922344060597222,4,13,1,Sole,445110,13
695,114924.029,179272.22043298106,0.05342156410812641,5,10,0,LLC,441120,18
780,15301.792,16312.836738528855,0.07816846044450332,4,13,1,Sole,445110,16
686,148348.466,155522.83302690103,0.07948911375944603,5,11,1,Corp,445291,16
657,282681.274,259111.07007565457,0.09091380320591971,5,8,1,LLC,459310,18
707,417575.063,127937.66476542394,0.27199122307312157,5,8,0,Partner,722513,20
640,127036.907,94992.66718005182,0.11144448546329248,5,12,0,LLC,445291,16
731,583352.905,321873.9355169167,0.1510303777945338,4,11,1,Corp,445320,18
699,46450.267,23395.341994005208,0.1654541140849831,5,8,1,LLC,459310,14
758,282700.853,42377.802675109946,0.5559137786656265,4,12,0,Sole,459210,19
643,42361.245,12273.38915743347,0.28762257146079057,5,8,0,Corp,444140,18
695,104579.007,95499.93004936328,0.0912557448523294,5,12,1,Partner,459210,15
729,453635.908,133665.60803126084,0.2828176438960441,4,12,0,Partner,441120,18
713,45777.044,14986.454153711562,0.25454678121588226,5,9,1,Partner,444240,11
702,43459.483,23030.652965106772,0.15725231884742366,5,12,1,Partner,722514,14
672,249115.938,59945.59035633638,0.34630840027761367,5,9,1,Corp,459210,16
695,27841.637,10686.283816995054,0.21711349393292467,5,11,0,Sole,459210,12
805,384264.993,83060.51211360963,0.3855271528569485,4,10,1,LLC,445110,15
659,411014.658,109432.969390225,0.3129881395967992,5,9,0,Sole,458310,11
577,31876.633,33586.50656835454,0.07909087174419624,5,10,1,LLC,441120,11
665,90411.092,40499.170311358466,0.1860348646340934,5,10,0,Partner,445320,15
693,532245.925,120918.38152500149,0.3668079784392631,5,12,1,Partner,722511,10
661,81065.599,71100.97285955668,0.09501229465139915,5,8,0,Corp,445131,14
767,421622.429,360636.7336011224,0.09742546763283272,4,11,0,Partner,458310,15
677,42955.97,17165.620427051064,0.20853683569896042,5,10,1,Partner,444240,20
635,373410.518,372074.7209113321,0.08363251093879658,5,11,0,Sole,441120,22
738,72639.695,30550.548816458195,0.19814072581915873,4,8,0,LLC,441120,27
695,25915.215,45192.62135272427,0.04778658961038153,5,8,0,Sole,722410,16
665,224481.147,131230.43067615142,0.14254896637628417,5,9,0,Sole,722514,13
643,316584.862,64057.79278069076,0.41184796865629447,5,12,0,Partner,444240,15
680,141454.99,96219.4773270758,0.12251070324631931,5,9,1,Sole,722410,22
709,159413.811,66720.37660121323,0.19910685350895393,5,11,1,Corp,459910,9
635,567138.942,76300.34082052599,0.6194150378852029,5,11,1,Partner,722513,23
711,161527.643,127733.43178089129,0.10538068796081902,5,9,0,Corp,444140,8
696,22664.797,28991.72526643033,0.0651473158625819,5,10,0,Sole,722511,17
757,122181.498,132148.16735744217,0.07704829891783281,4,13,0,Sole,459310,16
750,180257.261,54574.14700291173,0.27524824924639163,4,10,1,LLC,445110,21
705,12226.394,2348.1038721359037,0.4339101769547683,5,12,1,Sole,445250,19
742,191176.98,167928.40278260878,0.09487028242997086,4,9,0,Corp,458210,17
761,37605.649,21636.110589547963,0.14484137850761497,4,10,1,Corp,459310,16
670,563263.012,547765.8784553456,0.08569096064489494,5,10,1,Corp,445240,19
690,392021.337,276146.58510660013,0.11830109989369987,5,8,1,Partner,441120,14
780,41114.354,26267.431986743162,0.13043513992520564,4,13,1,Partner,445320,15
726,147780.758,63569.67872666754,0.1937254271744571,4,12,0,Corp,722330,28
706,14623.972,7126.7704482430045,0.17099811789697483,5,10,1,Corp,445320,19
683,43605.483,12523.00129973164,0.29016927835644873,5,9,1,LLC,458210,15
667,692658.219,274255.23094890005,0.21046642592846235,5,10,1,Sole,458210,26
756,89013.826,27330.91680060112,0.2714076109283749,4,10,1,Sole,445230,16
725,150938.913,53192.10914570899,0.23646820838678262,4,11,1,Sole,445291,18
694,216427.278,191066.0837375362,0.09439459974892857,5,9,0,Partner,441120,26
690,267227.231,56578.34844872105,0.3935946616902363,5,10,1,Sole,445292,17
726,13268.964,13576.772894050178,0.08144402271651591,4,8,1,Corp,459910,28
634,180735.283,530151.4398987002,0.028409379754228713,5,11,0,Corp,444140,29
617,392391.754,338693.3340483838,0.09654548686412026,5,8,0,LLC,444140,12
782,73157.644,59144.3800175741,0.10307776210557681,4,10,1,Corp,459210,24
707,200189.043,48387.87901812995,0.3447644449088053,5,10,1,Corp,458310,23
698,263804.036,56915.94069437819,0.38624802469157965,5,11,0,Sole,445291,15
632,140959.85,30052.47400536636,0.3908714525322977,5,9,1,Sole,459210,22
639,414390.203,96777.96971725623,0.35682208479425526,5,10,0,Partner,722410,18
650,70682.058,35717.75574524478,0.16490877932004946,5,12,0,Sole,445291,23
730,115840.149,139664.42894973778,0.06911814140932071,4,10,0,Partner,459310,16
636,178205.666,78951.23145134885,0.18809677687950682,5,8,0,LLC,722514,12
758,73683.984,29710.217336960573,0.2066740855631913,4,10,1,Corp,445131,15
721,197597.486,110117.73947505109,0.14953500902910746,4,8,0,Corp,445230,14
661,69050.564,83455.13542281886,0.0689497852650217,5,10,0,LLC,445250,21
779,141793.538,125713.61511297946,0.09399242998498972,4,13,1,Sole,459210,16
717,189498.474,177197.85918470373,0.08911811673491805,4,10,0,Corp,444140,20
712,123635.115,28141.548984628622,0.36611084399183674,5,10,1,Partner,445291,14
758,19493.796,18144.397664685115,0.08953083094964187,4,11,0,Corp,722514,16
770,205206.745,44197.98336090256,0.3869081976817172,4,11,0,Partner,722511,15
634,45728.658,18752.087075132396,0.20321585990572172,5,9,1,Partner,445240,15
693,319135.244,189960.15901699482,0.14000095495965223,5,12,0,LLC,445250,27
668,194529.314,59620.50594158222,0.27189933917284137,5,9,0,Partner,722514,21
749,389046.096,261845.54550304968,0.12381538871594974,4,11,0,Partner,445230,16
618,95207.787,198409.1717438929,0.03998798130280593,5,12,0,Partner,459210,13
667,181188.885,83843.52844576737,0.1800863349848946,5,8,0,LLC,445291,21
614,144291.637,415855.34593601857,0.02891462909120166,5,12,0,Partner,458310,16
680,96243.237,22733.352681759425,0.3527974893221636,5,10,0,Corp,445131,15
713,183972.141,92335.95258494878,0.1660351284717133,5,9,0,Partner,459910,11
644,197298.863,62891.91703172835,0.2614258348711498,5,11,1,Partner,445131,11
662,132226.251,111228.13510866623,0.09906535103941948,5,11,0,LLC,722410,19
680,273826.214,89225.31585508755,0.25574413436347115,5,10,0,Partner,445240,13
701,103665.429,35654.70786720675,0.24229018457182436,5,9,0,Corp,445230,25
655,90281.976,63772.45765539725,0.11797409534777846,5,8,0,Sole,459210,14
742,215470.698,283949.1941391354,0.06323628265414831,4,12,0,Corp,722514,18
658,80647.505,45442.63945875052,0.14789249693049092,5,11,0,Corp,445291,24
679,12779.234,7773.982723936376,0.13698720520534338,5,8,0,Corp,445292,18
629,135913.969,32391.86809788322,0.34966072500380085,5,8,1,Partner,445230,10
600,167743.137,39950.59125741048,0.34989706810426974,5,12,0,Partner,445291,21
766,54658.681,33225.16937913366,0.13709155343520782,4,13,1,Corp,459210,21
705,64813.089,57996.8108798435,0.09312737490324872,5,9,1,Sole,458310,13
708,302212.429,164299.84079774402,0.15328297922294237,5,9,1,Partner,722511,23
607,331469.093,87435.15213429439,0.3159189838686449,5,9,0,LLC,722330,29
643,330590.216,135949.7352594111,0.20264242967519555,5,8,0,Corp,445320,14
654,175263.004,207578.64993197643,0.07036007960413788,5,10,0,Sole,458210,11
725,106602.083,69235.73514364741,0.12830811860718366,4,11,1,Corp,459910,21
676,74809.139,27243.814655816102,0.22882606549137532,5,10,0,Sole,459310,20
706,121063.482,62452.61190818354,0.16154045750451673,5,12,1,Corp,445292,17
708,24421.491,8268.006535013821,0.24614448977290246,5,10,0,Sole,445292,14
761,226638.356,88181.80026969756,0.21417718405502725,4,11,0,Partner,445131,14
661,136914.84,67840.41976163718,0.1681824794140197,5,12,1,Partner,445250,18
654,88672.288,69490.12029922154,0.10633680444810098,5,10,1,Partner,441120,19
717,831042.215,172376.4341065854,0.40175745759913556,4,8,0,Corp,722330,21
746,141330.475,30768.633859993388,0.3827774621689318,4,9,0,Sole,459210,16
663,235351.856,150123.38648462537,0.13064356677482267,5,9,0,Sole,445292,11
797,168344.314,122742.30785308674,0.11429386556854235,4,9,1,Partner,459210,21
758,215851.315,230671.322921601,0.07797939230377085,4,11,0,LLC,441120,20
675,18888.695,6015.600931961903,0.26166262264895784,5,10,1,Corp,445230,18
785,252392.753,162440.7492347918,0.12947939181360194,4,12,1,Sole,459310,21
712,81024.855,16390.16461609232,0.41195872086425717,5,12,0,Sole,722513,20
676,198551.523,171328.72548847328,0.09657434970595859,5,9,1,Partner,445250,12
779,55201.909,16307.10336444982,0.28209541452725906,4,13,1,Corp,441120,21
681,331175.338,141960.4515118721,0.19440586825004094,5,8,1,Corp,445250,18
682,118122.753,19547.300850849988,0.5035765717788072,5,11,0,Partner,722513,14
750,124985.597,28690.78764270935,0.3630247641288911,4,12,1,Corp,459910,25
687,127931.102,57288.747478775906,0.18609108482632267,5,9,1,Corp,459210,11
782,19175.933,14820.692545467811,0.10782184515090934,4,9,1,Partner,459210,15
737,87661.133,24625.500184317956,0.2966475548512394,4,10,1,Corp,722511,15
