PRSM,FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
1.0015352799468853,761,302312.643,85300.1673624552,0.2953419791423358,4,13,1,Corp,445291,19
0.3214903172529532,535,118665.078,162874.96285323196,0.06071379128362929,6,10,0,Corp,459910,20
0.6770718455710035,654,363866.343,121296.30542077016,0.24998449165301437,5,11,0,Sole,445320,10
0.7895045667240578,621,145252.024,49007.5996143031,0.24698894515536782,5,11,0,LLC,722513,23
0.7016119457655134,728,22143.399,8985.333993044762,0.2053661278955652,4,10,1,Sole,459210,16
1.0969428325585928,702,171534.361,69408.3342243493,0.20594832368586996,5,10,1,Partner,459310,17
1.0022666839286383,629,1127383.288,768480.6966629815,0.12225239715361991,5,11,1,Sole,445240,25
0.6844855858843256,746,126911.156,40530.815264887264,0.26093552763614963,4,11,0,Sole,722410,13
1.4468027658070988,710,1234442.435,1515139.24900944,0.06789488357847019,5,11,1,Corp,722514,23
0.7843454636291054,660,319068.502,217351.68906584333,0.12233188500908587,5,10,0,LLC,445250,18
0.918438390415153,687,32246.953,11195.371604077412,0.24003187909855753,5,8,1,LLC,445110,23
0.5184642020678808,671,123376.154,145299.2948662117,0.07075978019118052,5,11,0,Corp,722511,19
0.665102578372043,671,242441.995,248752.67084741688,0.08121922677053794,5,11,0,Partner,722514,16
0.5162989233755982,663,64928.733,38094.89209847392,0.14203289343919032,5,8,0,Partner,722330,21
0.48910144807547645,692,146942.75,2837036.2505726023,0.004316204688676501,5,9,0,Corp,445240,19
2.0872867796570063,718,158106,83151.90880000714,0.15845096270356296,4,9,1,Corp,722330,18
1.0617216064749717,714,253969.697,124922.77528967719,0.16941779725586623,4,9,1,Partner,445291,15
0.6864435594794638,754,196022.15,39189.28347210947,0.41682770694932997,4,13,0,Corp,722511,25
1.0445658665192088,710,282916.756,62452.437961673015,0.3775096233681404,5,9,1,Sole,445291,23
0.9670754134381891,671,220720.473,168869.57096660073,0.10892058672688798,5,11,1,Partner,722410,12
0.723840142196341,658,40215.846,13031.38040744525,0.25717310025615414,5,12,0,Partner,459310,22
0.9115851246923615,711,40150.266,34248.552880896255,0.09769333938387537,5,12,1,Partner,458310,23
1.1151126824744422,707,118730.469,57128.50768405465,0.17319209184877074,5,8,1,LLC,444140,21
0.6406971567641668,656,140194.059,69606.9502641597,0.16784011087489692,5,11,0,Partner,445292,11
1.3166811283907442,800,653593.3,1056662.3482820464,0.05154542358955629,4,11,1,Partner,722330,19
0.8842177290927093,723,381928.32,175118.65090733118,0.18174740288995442,4,12,1,Sole,445292,20
0.6548050467218716,691,31340.785,24235.053692924543,0.10776671330816288,5,10,0,LLC,722513,22
0.7037140560738151,619,191943.379,93943.92265723686,0.17026414408618643,5,10,0,LLC,722511,18
0.6665572560788955,838,78056.809,42896.3351327368,0.15163845729956485,3,11,1,Sole,458310,17
1.0318558923378143,589,706922.569,395165.4264329376,0.1490773487324069,5,9,0,LLC,459210,24
0.7390707717765501,742,157771.537,118552.7981031138,0.11090103560354524,4,11,1,Corp,722511,20
0.91532815410624,850,142546.049,61709.246248618794,0.19249688075605922,3,12,1,Corp,722330,16
0.8335016182173396,733,321166.251,291777.0554454004,0.09172706952280646,4,9,1,Sole,441120,16
0.9737402147362604,787,124493.11,75062.1064464242,0.13821122700224395,4,13,1,Partner,459910,24
1.0234492658710512,850,180485.638,53362.63905863744,0.2818539356122575,3,9,1,Sole,444240,18
0.6485215804345472,658,17067.659,15997.535501364408,0.08890775185623813,5,10,1,Sole,445230,28
0.7603679519559089,844,154616.742,113142.43359821457,0.11388060244271893,3,12,0,LLC,445230,18
0.6922384725452626,777,18541.572,14887.835431381738,0.10378479847668472,4,10,1,Corp,722511,15
0.7533830863653761,698,316546.526,347581.5304146013,0.07589263196810683,5,9,1,Corp,441120,15
0.43124544077698423,527,92175.204,140795.48757294516,0.05455620156874977,6,12,0,Sole,722513,23
0.9486574491649634,689,163659.78,112777.31994100475,0.12093136285854617,5,8,1,LLC,445240,17
0.8214645758589477,710,58801.161,28741.36558167673,0.1704893504824949,5,9,1,Partner,722511,17
1.154330869716873,741,293830.851,319464.36776477733,0.0766467459933718,4,13,1,LLC,459210,26
0.7807858023688773,659,258306.692,149799.00772865885,0.14369626336682667,5,11,0,LLC,445230,14
1.109073841176417,836,213154.067,64033.05072384589,0.27740110327199813,3,9,0,LLC,445250,22
0.8793671068541554,735,932274.97,778347.9183971591,0.09981343689248683,4,10,0,Sole,445250,15
1.076354667013651,735,44658.368,7254.832664520844,0.5129726402741862,4,10,1,LLC,445291,14
0.7272992969432265,718,334327.074,205736.6080669998,0.13541872669995111,4,8,0,Sole,722514,21
0.7509390269621706,713,136006.572,63444.405428189646,0.17864271756519803,5,10,0,Partner,722330,16
0.7191319248081492,681,578916.772,190685.79949351813,0.25299767712893184,5,11,0,Sole,458310,19
0.889883000193317,550,857922.985,324233.23969918786,0.2205004710487504,6,11,0,Sole,722410,11
0.6335852917365662,653,510291.679,706076.2012863873,0.060226228423871354,5,10,0,Partner,722513,20
0.8851727991822007,704,542272.172,181688.34241723944,0.24871902657844322,5,10,0,Partner,445230,12
1.1282519410086074,731,287123.257,547214.9625330336,0.04372493393195355,4,11,1,LLC,445110,29
0.5127896391246858,637,46430.816,7597.13263705189,0.5093019763530343,5,12,0,Sole,459310,18
0.659602391201587,631,205930.292,85289.71160019112,0.20120665605144586,5,11,0,Partner,444240,17
1.132554102335896,739,678607.026,804221.5301388182,0.07031717428683947,4,9,1,Corp,459210,28
0.9902041963564149,704,169063.079,73521.42496319216,0.1916256373393197,5,9,1,Partner,445291,20
0.33320275327606413,634,14497.394,7322.334876717045,0.16499056475935492,5,9,0,Sole,445230,15
0.6005880415813799,636,213355.361,45015.10483210068,0.39496994359963955,5,9,0,Sole,722330,24
0.6444734047482014,766,359567.738,1282189.5709940025,0.023369382222815496,4,12,0,Sole,722330,22
0.8962586182512655,728,746460.219,325823.1380754426,0.19091651568218818,4,9,1,Corp,722514,15
0.8307594950611705,624,383733.612,85904.7853485201,0.37224702756970324,5,11,0,Partner,459210,23
0.8597878166467618,700,110273.471,53752.135779245,0.1709598285435002,5,9,0,LLC,445320,16
0.9074074667751914,743,340583.912,174163.24774093245,0.16296200854548162,4,10,0,LLC,445131,19
0.6645720094181593,679,82410.383,45770.49608577808,0.15004276780824674,5,12,0,LLC,459210,22
0.6260041695079088,698,205193.198,317570.37118959584,0.05384454822599922,5,9,0,Partner,445110,8
2.597393754404038,682,184336.494,162436.7652898711,0.09456833539246716,5,8,0,Sole,445131,16
0.7633341968898222,723,173324.996,67848.53380297498,0.21288226667668014,4,9,0,Partner,722513,23
0.8453353733927857,614,27411.107,4768.369205187821,0.47904405434492614,5,9,0,LLC,444240,18
0.32802884429292395,618,197961.819,218332.35154773318,0.0755582859482616,5,12,0,Sole,459910,14
0.6209237930773664,716,122584.519,35577.13447629588,0.28713320321341707,4,8,0,Partner,722513,14
1.1211270212457998,730,232941.57,62165.25446820792,0.31226120870988205,4,9,1,LLC,444240,19
0.6153968500136239,687,54049.329,15779.510935495542,0.28544045302875237,5,12,0,Corp,445230,36
1.0877698112145076,764,121557.17,90846.9050718793,0.11150367927946317,4,9,1,Partner,445110,17
1.0564744302945863,662,341537.517,65423.08468373654,0.4350369580949338,5,12,1,Partner,459910,19
0.9192120358042448,690,90844.556,23426.81625922714,0.32315017042424254,5,10,1,Sole,722514,27
0.6520152320955926,684,480784.506,234853.66825169718,0.17059718844613136,5,8,0,Partner,444140,4
1.1992083149770065,718,321970.203,82452.25621338168,0.32541074656057084,4,12,0,LLC,458310,20
0.49949769928105064,655,33445.646,42829.71471770972,0.06507484780220144,5,9,0,Partner,459210,14
0.8731053268711257,673,102238.15,20299.870619460857,0.4196995140040755,5,9,0,Partner,444140,16
0.9525071515867339,753,89746.967,65142.77359655066,0.1148080363139877,4,13,1,LLC,722330,19
0.6651526132966024,696,195920.046,129340.74280787625,0.12622991136096817,5,12,0,LLC,445240,18
0.7738888139225151,835,215769.248,98983.22494920224,0.18165472660538512,3,9,0,Sole,445110,19
0.8514709901449198,719,140527.297,30782.411255067993,0.38043179874043515,4,12,0,LLC,444240,20
0.3859855726452428,680,74072.03,51815.04678339106,0.11912889305052739,5,9,0,Sole,445250,27
0.30328665440127417,525,150552.492,78711.57890731376,0.15939257189559744,6,9,0,Corp,459910,24
0.4958343703107367,714,67396.608,115303.91637114475,0.048709394934355596,4,10,0,Corp,444240,20
1.0375188122526864,655,911513.841,184077.01055374477,0.4126505885851628,5,11,0,Partner,445131,19
1.161307564607343,850,91069.847,18963.011750128153,0.4002082589341526,3,10,1,LLC,445110,19
0.6355527046968759,709,228869.121,143144.47277592577,0.1332390023878563,5,8,1,Corp,722410,18
0.5458721914931721,640,131269.534,36477.74599142724,0.2998849719471202,5,8,0,Corp,722330,11
0.5762848079030918,656,173141.682,41310.06437914147,0.34927259777608366,5,12,0,Corp,444140,12
0.5983143061888812,673,134775.513,76875.34421672816,0.14609746290483677,5,10,0,Corp,445250,28
0.5509996113704603,705,246196.23,233420.48300670358,0.08789439656592088,5,11,0,Sole,445230,16
0.8394184601486865,660,31908.273,33982.297499556655,0.07824729184466385,5,12,1,Partner,459910,19
0.4526628967260793,669,83676.143,196379.92543007672,0.03550776333882195,5,8,0,Corp,722514,16
0.8628421099350245,641,232151.797,107380.45833554227,0.18016297735367304,5,8,1,LLC,722514,16
0.39871079654442915,658,138108.947,70509.83165463885,0.16322658339391286,5,8,0,Sole,459310,16
0.6976150578043712,542,263496.557,66290.2407784464,0.33124101163026853,6,11,0,Sole,444240,19
0.6165767646795995,543,216411.967,165613.26814816377,0.10889423767182199,6,10,0,Corp,459310,28
1.5110782172930257,850,1257823.033,305488.56010005786,0.3431178766530626,3,13,1,Sole,445291,17
1.0942920873967092,722,129802.556,47648.149654746005,0.2270157339801179,4,12,1,Partner,444240,22
0.8500611859419754,645,235109.433,102481.66736788195,0.19118007398990008,5,9,1,Corp,722330,10
0.6241841362562304,659,203271.348,92736.22443813691,0.18266086529433775,5,12,0,Corp,444240,20
1.3994445063322005,683,761764.094,701975.5702096856,0.09043098344249302,5,10,1,LLC,445240,19
0.6528319431108078,546,229225.631,104521.4786880201,0.1827579953559927,6,9,0,Partner,459210,19
0.6229295451566814,532,16257.505,21717.03472646044,0.06238384293241606,6,8,1,Corp,458210,15
0.6355944659322321,511,233489.48,68421.25556103745,0.2843773693879236,7,12,0,Corp,445250,21
0.596372764593476,678,55629.814,20680.05932165491,0.22416849783786574,5,9,0,Partner,445250,17
1.0081014482624742,727,17293.122,14541.018794997603,0.09910540109443806,4,8,1,Partner,445230,19
0.5636773674783039,629,199775.825,103197.43642641508,0.16132169551069722,5,9,0,Sole,445320,22
1.1072182662625385,699,970308.294,354214.7344158226,0.22827685198740866,5,8,0,Corp,445240,25
0.4548001484888913,551,113774.977,144314.7266794095,0.0656984100063164,6,12,0,Partner,459210,13
0.6641103733412458,656,247996.222,65412.81951457756,0.31593733440472993,5,10,0,Partner,722514,12
0.6657105719382174,637,271511.671,249508.59380997551,0.09068213738788156,5,8,0,Sole,722511,22
0.830660204886148,734,255324.422,75734.63773745437,0.280941928321183,4,10,0,LLC,445292,15
0.5225183085821278,712,254262.163,133026.09991455913,0.1592808749331329,5,8,0,Corp,445292,11
0.6312226337339727,647,170949.161,37416.75647833345,0.3807321841195887,5,10,0,Corp,722513,17
0.4824078072480901,645,211747.074,113871.36817049638,0.15496072264258523,5,11,0,Sole,444240,19
0.5043439144829968,662,154431.458,244089.63605750728,0.052723615695156656,5,12,0,Corp,445240,16
1.3013967847320955,841,153446.227,73128.47905046366,0.17485917592391467,3,12,1,Partner,722513,26
0.7352752858863032,705,66584.784,28134.296298125006,0.1972230597560669,5,10,0,Partner,445110,19
0.8660434244493947,708,318544.879,258203.6663564053,0.10280801569522259,5,9,0,LLC,722330,14
0.9771564356848159,619,678412.77,483064.10981345037,0.11703290795466557,5,8,1,Partner,445230,12
0.5170966661848299,651,87881.635,137009.67663080807,0.05345220690555643,5,12,0,LLC,441120,17
0.7666070688786846,674,437103.265,289581.3417114936,0.1257859773286892,5,8,1,Sole,445131,22
1.2817997807961474,757,367171.004,100016.92656180414,0.3059240542425516,4,12,1,Partner,722514,19
0.9291845616898542,604,700048.123,618783.5999065693,0.0942774559509039,5,12,0,LLC,445240,14
0.6478911668130983,707,299121.483,312671.02794619475,0.0797220977387437,5,11,0,Corp,458310,22
0.8871746345841445,779,84170.311,184360.22612097475,0.0380461270357236,4,11,1,LLC,459210,19
0.6902784172658532,747,247025.594,399270.5607294696,0.05155768591868357,4,9,0,Sole,459910,14
0.7544923951233965,694,201039.879,46977.56681008575,0.3566239034415716,5,8,1,Sole,445291,8
0.7552468028074306,647,252720.397,86260.31841877932,0.24414508860366613,5,9,0,Partner,445250,15
1.3143105275180733,626,1172750.906,249872.0163350064,0.39111719511495796,5,12,0,LLC,445131,14
1.352140663978983,848,463908.578,108122.64075161182,0.3575481314360181,3,11,1,LLC,722511,15
0.5257944613005638,729,207890.188,69576.86030518831,0.24899344778340737,4,10,0,Sole,441120,20
0.4733202536518438,545,15971.012,16263.243384051279,0.08183593120003635,6,8,0,Sole,459210,22
0.8616573342113465,697,139454.148,67972.41456701413,0.17096904787077494,5,9,0,LLC,458210,18
0.6295841490504761,664,217458.213,216677.02285803837,0.08363377671970686,5,8,0,Partner,445131,15
0.4917281859661495,593,218759.57,159246.4393918976,0.11447643185166374,5,10,0,Sole,445131,20
0.6451574070158708,617,221434.763,71538.21305488874,0.2579446162921125,5,10,0,Corp,445291,20
1.2362294397595168,850,461751.206,442681.85150811035,0.08692307361500608,3,11,1,LLC,459310,17
0.511722825896444,696,106059.436,27116.65525223773,0.3259357118759688,5,12,0,Corp,445291,25
1.0535560735545073,840,227093.416,64187.20511006355,0.2948321445198161,3,13,1,Sole,444240,16
0.6376781604188722,605,58595.081,27204.445813837778,0.17948990580734142,5,11,0,LLC,722514,17
0.5959789897689957,631,163785.992,57157.779893689614,0.23879221152488356,5,10,0,Corp,444240,19
1.1240708737986487,721,234410.285,51321.74899637577,0.38062207151292,4,12,1,LLC,445291,14
0.7175287012633621,694,331876.338,322537.67091213353,0.08574614376605395,5,10,0,Sole,444240,19
0.893866943921798,727,265567.717,222085.0834842721,0.09964938993708061,4,10,0,LLC,722513,26
0.9029774237664085,761,196810.465,70935.13876087398,0.23120941707919287,4,13,0,Partner,445131,15
0.847108797119142,686,185487.205,42723.66350502511,0.36179638671471287,5,11,1,Corp,441120,22
0.4797011224079091,657,200538.334,81592.52814009663,0.20481688966223938,5,10,0,Sole,445320,19
1.0872795050763562,695,193202.177,74808.86011740472,0.21521757438088357,5,8,1,LLC,445230,23
1.1831468163029322,715,256767.217,72103.64218935808,0.29675710454598087,4,11,1,LLC,445110,15
0.6949765663584432,750,285167.471,86752.97958864825,0.27392668274158294,4,13,0,Corp,459210,13
1.0063239411388407,836,76654.218,32518.519662729268,0.19643733989900417,3,9,1,Corp,445292,21
0.8918092541695121,850,314013.158,339539.29183541605,0.07706843889911538,3,12,1,Corp,445292,22
0.5143715528205256,649,259018.614,188526.07916950062,0.1144928308862425,5,12,0,Sole,459210,21
0.8110600490762092,644,244326.647,87113.64094381947,0.23372406084825922,5,11,1,Partner,722513,31
1.0807569235428947,712,51539.632,22142.014040108283,0.19397374265743755,5,10,1,LLC,722514,14
0.32504281630976006,617,124595.987,113897.82002714633,0.09116064657068931,5,10,0,Sole,459910,15
0.7327150442025107,626,209537.333,133235.68746897244,0.131056811792509,5,8,0,LLC,458210,20
0.4114837339276316,670,42104.726,18267.79778380833,0.19207171045962795,5,10,0,Corp,459910,14
0.6722601863060342,604,198861.862,155052.44027342869,0.10687881986319982,5,10,1,Corp,722511,9
0.8201957573987615,673,215533.039,184723.19911844516,0.09723243571489157,5,11,1,Corp,458310,12
0.6376029631058886,833,248740.879,129162.85396596444,0.1604827235297499,3,11,0,Sole,722511,16
0.9216875291805101,673,191499.881,84106.43541042274,0.18973962383250711,5,10,1,LLC,459210,18
0.7622490861648239,664,423931.008,79195.8495212473,0.4460787303067192,5,12,0,Sole,722514,24
0.8497290677475943,644,128168.061,57702.40992520252,0.18509923179716334,5,9,0,Partner,722513,20
0.5859818429037081,770,323419.783,147465.94245684837,0.1827652414808928,4,13,0,Sole,445110,16
1.145514653402956,722,141856.639,43708.450070090425,0.2704599811793069,4,11,1,LLC,722513,22
0.5659429249628358,748,84821.316,28017.842465270805,0.2522836299319481,4,10,0,Corp,722330,16
0.8142085363251961,731,231358.852,82803.98144704077,0.23283789011599942,4,9,0,Partner,445291,22
0.9208231969220892,712,81860.581,23689.847736208016,0.28795943136885993,5,12,1,Sole,445291,22
0.5411033042048572,710,93534.353,31745.825249883404,0.24552927370175373,5,12,0,Corp,445110,20
0.8929066269619822,634,326471.287,210030.94976766524,0.12953300746117824,5,8,0,LLC,722514,26
0.7609529176876301,745,90955.881,76593.76716014332,0.09895918468342661,4,9,1,Corp,722330,15
0.9120180830151814,711,47835.397,25882.91083224809,0.15401216305110224,5,12,1,Partner,444140,65
0.7852592695819918,732,108529.013,44145.32714624396,0.20487070775816346,4,10,0,LLC,722511,15
0.9319901049516717,850,83678.434,68432.14206396294,0.10189952591014234,3,11,1,Sole,445250,19
0.6251450162645302,607,89142.585,95851.34818092115,0.07750072263958646,5,8,1,Partner,459310,17
0.7736348253450857,751,260063.048,598292.0568218157,0.036222979094507744,4,9,0,LLC,459310,18
0.9029618204371769,656,610497.099,104958.728017149,0.48471203120609163,5,12,0,Sole,441120,18
0.8936759636761239,757,218198.563,47389.68071469635,0.3836956339250965,4,13,0,LLC,722330,13
0.4803521702171739,714,97756.74,27892.67185715356,0.29206219618256885,4,9,0,Corp,444140,19
0.8726796592749836,669,263720.454,431988.5442195512,0.05087335021743238,5,12,1,LLC,445131,16
1.0866249092008224,792,125853.715,93487.89821205767,0.11218360647646543,4,9,1,Partner,445230,22
1.0189414862915627,733,709126.443,1653606.933862109,0.035736346431483774,4,12,1,Corp,458210,29
0.7765103045870276,713,114491.529,30749.81000713489,0.31027706342856126,5,9,0,Partner,444240,14
0.7146063028196431,669,314567.945,138510.47002683583,0.18925641802809431,5,12,0,LLC,445240,16
0.6972966527402632,730,208473.199,80287.65603732801,0.216381539090595,4,11,0,Corp,444240,18
0.8069477847190253,721,355720.088,157681.18533667806,0.18799542002029432,4,9,0,Corp,445240,22
0.9186912402511873,674,166594.116,110065.10816010169,0.12613300647291323,5,9,1,LLC,444240,21
0.9230164654086231,668,23661.411,5130.274405544993,0.3843428429225582,5,11,1,Partner,445110,17
0.6225714300642451,664,405878.366,556837.7625883913,0.060741565028642676,5,10,1,Sole,445250,16
0.7727930433080937,739,160725.309,79787.28036404807,0.16786855860843702,4,8,1,Partner,722514,8
0.9680737791373917,721,78610.875,32388.852598341648,0.2022580525231516,4,8,1,LLC,458210,20
0.8686020663575265,679,139382.607,39433.25065856643,0.2945538867837852,5,8,1,Corp,458310,16
0.6175351124863854,608,198513.829,80712.8895234707,0.20495882604379817,5,12,0,Corp,445230,19
0.9510840974364925,681,34843.902,23553.281233117308,0.12328042412694856,5,10,1,LLC,722511,23
0.6623691092730446,525,504090.196,312876.08301413537,0.1342624719941776,6,9,0,Partner,722330,13
0.4923262482224755,566,209044.648,962460.5666786728,0.01809984526789377,5,8,0,LLC,458310,13
0.5016148682193547,708,100637.852,145701.4692323712,0.057559389832174734,5,12,0,Corp,722330,16
0.6535087985806424,758,289714.284,64621.1569916188,0.3736060776988451,4,11,0,Sole,722330,24
0.88135427683157,714,397718.948,94941.23543916526,0.3490922096532396,4,8,0,Partner,445110,28
1.0703297389912527,674,108909.991,20747.523122926617,0.4374417384456014,5,9,1,Partner,722514,19
0.8621611591854934,738,511430.563,287695.1571163204,0.1481401842510043,4,10,1,Corp,444140,21
0.6692041915830406,832,243025.335,55494.94442412183,0.3649361479709325,3,13,0,Sole,445240,14
0.6323061133562679,699,41706.485,26374.748111454493,0.13177530272439825,5,12,0,LLC,722410,20
0.8751103722157318,683,259310.117,302881.28762267827,0.07134536631918582,5,9,0,LLC,458210,15
0.7703104451175419,743,93455.779,53713.45128874815,0.14499127120816296,4,12,1,Partner,722514,11
0.4548120014125646,608,44275.587,12306.021110157222,0.29982333176355663,5,12,0,Sole,445292,15
0.9024171497903184,674,166489.823,38261.356897966005,0.3626152609711608,5,12,0,Partner,445292,21
0.6087478928234988,756,21390.249,13633.110053719456,0.13074938462142638,4,10,0,Corp,722513,21
0.9331929583220296,672,62488.398,80431.20180620805,0.06474311440163104,5,9,1,Partner,445240,26
0.8076932604122465,708,167901.522,43827.93014593825,0.3192437665527467,5,10,0,LLC,722513,10
0.6183978100933325,650,21790.601,11233.980983591497,0.16164202336811592,5,12,1,Sole,441120,19
0.9227522702933221,728,413731.514,291756.7991090429,0.11817248568654881,4,8,1,Sole,722410,16
2.5387350395321846,637,574679.815,316002.00111972535,0.15154962441262831,5,12,1,Partner,722330,20
0.6253732977481061,662,41989.532,16314.965683712824,0.21447349228321297,5,12,0,Partner,722330,18
0.784361182721126,689,298535.335,172001.24161716492,0.1446381685936076,5,9,0,Corp,722514,22
1.0395846825878263,752,179514.57,150745.73655051395,0.09923695251564975,4,13,1,LLC,445292,23
0.8100335461822302,790,703466.39,515512.2405871529,0.11371640584110622,4,10,0,Sole,458210,14
1.0436589331750747,651,222631.547,88551.56738459536,0.20951214602548215,5,10,1,LLC,445110,18
1.2710509005365254,734,414488.046,54994.94237219962,0.628069946254923,4,10,1,Partner,445250,18
1.1648897709483403,719,644756.725,167405.71997094463,0.3209551447385358,4,8,1,Corp,445240,12
1.9511250198803878,850,1356799.839,455438.65302646975,0.24825879950823726,3,12,1,LLC,445250,26
0.5429387534544925,598,255623.301,94990.1489966171,0.22425421977976506,5,8,0,Corp,459310,17
0.950987544148533,680,296033.622,69914.32295512433,0.352852855570589,5,8,1,Corp,459310,16
1.082346685520513,780,253202.085,496712.4288144293,0.04247965729458921,4,10,1,LLC,459910,19
0.5765884321418349,751,269083.222,154991.1137208348,0.14467669336012406,4,11,0,Sole,444140,10
1.121402208684919,842,33955.213,27097.267982062167,0.10442385133462426,3,9,1,Partner,458210,23
0.7098454670746424,745,395755.917,203669.80316404693,0.16192709590550522,4,9,0,Corp,459310,9
0.7717822442027452,686,45950.365,16509.59507388343,0.23193767419473235,5,11,1,Sole,722511,18
1.216917733177024,775,152637.75,51238.479509547076,0.24824726693207133,4,10,1,LLC,445292,16
0.8127600153176842,649,171963.506,56511.83317133048,0.2535803806473702,5,9,0,LLC,458210,18
0.7454386726714141,619,191915.683,34703.62226744394,0.4608445037835896,5,12,0,Partner,444240,16
0.6074666901760909,675,36920.739,23787.82944383245,0.1293404367668238,5,11,0,Partner,445291,11
0.7482503700581943,777,187009.643,77692.68632232131,0.2005869233561217,4,9,0,Partner,444240,24
0.5838067265104832,656,111980.853,183119.31573400923,0.0509598766934825,5,11,0,Partner,441120,25
1.1290693864691712,681,220138.531,120007.10807728351,0.15286492506360033,5,9,1,LLC,441120,16
0.7140616900786371,714,132708.07,33897.645997171894,0.326247015331271,4,9,0,Corp,445250,13
1.0911875745554154,735,326140.526,61217.37889061772,0.4439650579491255,4,8,1,Corp,441120,13
0.6022835617731734,623,59702.076,55702.61176080668,0.0893166916726267,5,12,1,Corp,445230,19
0.9589031824039382,719,312631.62,85151.03572046888,0.30595793438760704,4,12,1,Sole,445230,23
0.27179972772272143,721,89092.531,51248.29473838079,0.14487072440623242,4,12,0,Corp,459910,18
1.1269435556339036,690,554833.058,328768.02396615903,0.140634382896756,5,11,1,Corp,445292,13
0.6958918219859175,544,55793.977,15564.251616275,0.29872930597392255,6,11,0,LLC,722513,24
0.8493321557096359,635,30644.278,12107.924546661947,0.21091061671980474,5,8,1,LLC,458210,18
0.8723982080790174,734,120605.774,52672.01597211396,0.19081254022985703,4,11,1,Corp,459210,17
0.8289757161658339,697,127569.958,24384.287601059725,0.4359704908037307,5,10,0,Partner,445320,16
0.8977485447618573,843,88074.264,41771.020506745386,0.1757084675203178,3,12,1,Corp,445320,6
0.7124307472462428,619,108425.734,43628.14979113918,0.20710201731196098,5,12,0,Partner,445320,21
0.6996153591608142,663,473954.034,109994.41202493611,0.35907432725806177,5,12,0,Corp,441120,23
0.8866476840218094,630,139261.472,60935.418068012055,0.19044954534838512,5,9,0,LLC,459210,17
0.7464232196578959,687,121788.16,83105.68022412265,0.12212177682636226,5,9,1,Sole,722513,16
0.9556430994021476,681,324920.48,91446.05855969855,0.29609484643879136,5,10,1,Corp,445110,20
0.9209772910950035,717,54982.7,19765.014126568898,0.23181828443560332,4,11,1,Partner,444240,13
0.8100813037945459,756,22409.672,8905.531673431718,0.2096980545516427,4,9,1,LLC,445131,12
1.2588178768224112,845,165912.001,38394.06859439576,0.3601077090681518,3,11,1,Partner,722330,20
0.9660825231465833,718,262837.922,226939.6878737943,0.0965153357346973,4,9,1,LLC,458310,15
1.4248873817825987,744,849091.253,327469.759584171,0.2160737055736578,4,10,1,Partner,445250,15
0.6119960019727962,657,325166.165,125300.97595482407,0.21625673870597995,5,10,0,Partner,445291,9
1.0283734764539383,731,214118.78,76773.25853855329,0.23241467154486242,4,12,1,Partner,722514,13
1.124363946401464,737,260759.251,97613.18099909234,0.2226127389858895,4,11,1,Partner,445110,15
0.7719546534970809,704,254674.068,475605.8990499233,0.044622741312492185,5,8,1,Sole,458310,22
0.867799203121214,714,114982.439,46038.08484949812,0.20812920320188172,4,12,1,Sole,445320,24
0.9555899431521961,736,14271.899,11949.979850255682,0.09952526544563335,4,8,1,Partner,458210,17
0.7772057942556364,841,381372.706,308849.35894254094,0.1029014887456702,3,9,0,Corp,459210,22
0.5036079529305579,669,242073.115,96650.28045177802,0.2087191003382363,5,11,0,Sole,445292,9
0.5693109140921463,624,75632.331,33235.62202930735,0.1896367170273585,5,8,0,Partner,445110,9
0.7812782616262297,730,150068.921,166229.9029114065,0.07523161114599036,4,10,1,Corp,445292,24
0.5935660205115953,711,277303.413,278450.04451563465,0.08299017437830748,5,8,0,Corp,445291,10
0.4659666037111993,615,151382.832,137871.8619448902,0.09149971445981145,5,9,0,Sole,444140,20
0.4456723035934939,722,78308.991,71337.52234779493,0.09147709417471397,4,10,0,Sole,445250,14
0.670177511466807,717,119403.694,88230.68172250119,0.11277605067847661,4,12,0,Corp,722330,19
0.793771078437102,731,186900.734,311451.67938380735,0.050007953713658564,4,9,0,LLC,445131,15
0.5375332900312916,600,175821.228,134741.62018681335,0.1087397418829161,5,9,0,Partner,445131,16
0.44129018785129637,642,104028.796,25061.420484559843,0.34591280804191776,5,12,0,Corp,722511,12
0.6421626323590158,635,303328.132,43425.69821106127,0.5820826233001075,5,11,0,Sole,459210,24
0.5989571332304237,653,105292.839,61545.382460290835,0.1425680189031445,5,11,0,Partner,459910,16
0.8984775948407964,660,170179.126,63297.3575347076,0.22404717014540762,5,8,0,LLC,458310,31
0.7621741307230088,731,119086.293,62431.70736387353,0.15895541174551472,4,8,0,Partner,722330,19
0.6897023237897051,714,200693.931,100141.22909337412,0.16700907709456686,4,9,0,LLC,445292,15
1.0240252390966216,800,213315.324,334034.4930808329,0.05321689037574429,4,13,1,LLC,722514,16
-0.38747266912832856,662,139673.994,83099.56165029522,0.14006691815032757,5,10,0,Corp,722410,15
0.598166613702792,767,28881.505,179022.3969653705,0.013444083668474705,4,10,0,LLC,445131,19
1.3001669166926804,782,1083585.973,516077.17265743,0.174971566012809,4,11,0,LLC,722511,10
0.5879692040423031,610,93423.609,34654.68385762333,0.22465363648923872,5,9,0,Partner,722511,15
0.8089800062888072,687,333999.078,173204.6305346449,0.16069579903311365,5,9,1,Sole,722410,20
